 Year Tse_N Tse_0 Tse_P Ts_N Ts_0 Ts_P
  3.90000E+01  5.33333E-02  8.29630E-02  1.86667E-01 -2.54610E-02 -3.60742E-02 -5.05567E-02
  3.90833E+01  5.00396E-02  7.78393E-02  1.75139E-01 -2.46747E-02 -3.52002E-02 -4.96241E-02
  3.91667E+01  4.67460E-02  7.27160E-02  1.63611E-01 -2.39654E-02 -3.44031E-02 -4.87674E-02
  3.92500E+01  4.34524E-02  6.75926E-02  1.52083E-01 -2.33273E-02 -3.36775E-02 -4.79815E-02
  3.93333E+01  4.01586E-02  6.24690E-02  1.40555E-01 -2.27552E-02 -3.30186E-02 -4.72621E-02
  3.94167E+01  3.68650E-02  5.73456E-02  1.29028E-01 -2.22450E-02 -3.24226E-02 -4.66057E-02
  3.95000E+01  3.35714E-02  5.22222E-02  1.17500E-01 -2.17931E-02 -3.18861E-02 -4.60092E-02
  3.95833E+01  3.02777E-02  4.70986E-02  1.05972E-01 -2.13965E-02 -3.14063E-02 -4.54699E-02
  3.96667E+01  2.69841E-02  4.19752E-02  9.44443E-02 -2.10523E-02 -3.09805E-02 -4.49855E-02
  3.97500E+01  2.36905E-02  3.68519E-02  8.29167E-02 -2.07582E-02 -3.06066E-02 -4.45539E-02
  3.98333E+01  2.03967E-02  3.17282E-02  7.13886E-02 -2.05118E-02 -3.02823E-02 -4.41732E-02
  3.99167E+01  1.71031E-02  2.66049E-02  5.98610E-02 -2.03112E-02 -3.00058E-02 -4.38417E-02
  4.00000E+01  1.38095E-02  2.14815E-02  4.83334E-02 -2.01545E-02 -2.97755E-02 -4.35577E-02
  4.00833E+01  1.55953E-02  2.42594E-02  5.45835E-02 -1.99935E-02 -2.95430E-02 -4.32733E-02
  4.01667E+01  1.73810E-02  2.70371E-02  6.08334E-02 -1.97840E-02 -2.92641E-02 -4.29440E-02
  4.02500E+01  1.91667E-02  2.98148E-02  6.70834E-02 -1.95327E-02 -2.89449E-02 -4.25754E-02
  4.03333E+01  2.09524E-02  3.25927E-02  7.33335E-02 -1.92447E-02 -2.85903E-02 -4.21719E-02
  4.04167E+01  2.27381E-02  3.53704E-02  7.95834E-02 -1.89243E-02 -2.82041E-02 -4.17373E-02
  4.05000E+01  2.45238E-02  3.81482E-02  8.58333E-02 -1.85748E-02 -2.77895E-02 -4.12743E-02
  4.05833E+01  2.63096E-02  4.09260E-02  9.20835E-02 -1.81991E-02 -2.73490E-02 -4.07853E-02
  4.06667E+01  2.80953E-02  4.37037E-02  9.83334E-02 -1.77995E-02 -2.68847E-02 -4.02724E-02
  4.07500E+01  2.98810E-02  4.64815E-02  1.04583E-01 -1.73779E-02 -2.63986E-02 -3.97370E-02
  4.08333E+01  3.16667E-02  4.92593E-02  1.10834E-01 -1.69361E-02 -2.58921E-02 -3.91808E-02
  4.09167E+01  3.34524E-02  5.20371E-02  1.17083E-01 -1.64755E-02 -2.53666E-02 -3.86048E-02
  4.10000E+01  3.52381E-02  5.48148E-02  1.23333E-01 -1.59975E-02 -2.48233E-02 -3.80102E-02
  4.10833E+01  3.59524E-02  5.59260E-02  1.25833E-01 -1.55130E-02 -2.42732E-02 -3.74079E-02
  4.11667E+01  3.66667E-02  5.70371E-02  1.28333E-01 -1.50320E-02 -2.37260E-02 -3.68077E-02
  4.12500E+01  3.73810E-02  5.81481E-02  1.30833E-01 -1.45537E-02 -2.31813E-02 -3.62089E-02
  4.13333E+01  3.80953E-02  5.92593E-02  1.33333E-01 -1.40776E-02 -2.26383E-02 -3.56111E-02
  4.14167E+01  3.88095E-02  6.03704E-02  1.35833E-01 -1.36032E-02 -2.20966E-02 -3.50138E-02
  4.15000E+01  3.95238E-02  6.14815E-02  1.38333E-01 -1.31302E-02 -2.15561E-02 -3.44168E-02
  4.15833E+01  4.02381E-02  6.25926E-02  1.40833E-01 -1.26585E-02 -2.10165E-02 -3.38200E-02
  4.16667E+01  4.09524E-02  6.37037E-02  1.43333E-01 -1.21879E-02 -2.04777E-02 -3.32231E-02
  4.17500E+01  4.16667E-02  6.48148E-02  1.45833E-01 -1.17182E-02 -1.99395E-02 -3.26261E-02
  4.18333E+01  4.23810E-02  6.59260E-02  1.48333E-01 -1.12494E-02 -1.94019E-02 -3.20288E-02
  4.19167E+01  4.30953E-02  6.70371E-02  1.50833E-01 -1.07814E-02 -1.88647E-02 -3.14313E-02
  4.20000E+01  4.38095E-02  6.81482E-02  1.53333E-01 -1.03141E-02 -1.83280E-02 -3.08335E-02
  4.20833E+01  4.34127E-02  6.75309E-02  1.51944E-01 -9.85764E-03 -1.78018E-02 -3.02455E-02
  4.21667E+01  4.30159E-02  6.69136E-02  1.50556E-01 -9.42133E-03 -1.72956E-02 -2.96767E-02
  4.22500E+01  4.26191E-02  6.62963E-02  1.49167E-01 -9.00339E-03 -1.68076E-02 -2.91256E-02
  4.23333E+01  4.22222E-02  6.56790E-02  1.47778E-01 -8.60231E-03 -1.63364E-02 -2.85908E-02
  4.24167E+01  4.18254E-02  6.50617E-02  1.46389E-01 -8.21688E-03 -1.58810E-02 -2.80715E-02
  4.25000E+01  4.14286E-02  6.44445E-02  1.45000E-01 -7.84607E-03 -1.54403E-02 -2.75666E-02
  4.25833E+01  4.10317E-02  6.38271E-02  1.43611E-01 -7.48901E-03 -1.50136E-02 -2.70754E-02
  4.26667E+01  4.06349E-02  6.32099E-02  1.42222E-01 -7.14494E-03 -1.46001E-02 -2.65974E-02
  4.27500E+01  4.02381E-02  6.25926E-02  1.40833E-01 -6.81320E-03 -1.41993E-02 -2.61318E-02
  4.28333E+01  3.98413E-02  6.19753E-02  1.39444E-01 -6.49318E-03 -1.38105E-02 -2.56782E-02
  4.29167E+01  3.94444E-02  6.13580E-02  1.38056E-01 -6.18434E-03 -1.34333E-02 -2.52362E-02
  4.30000E+01  3.90476E-02  6.07408E-02  1.36667E-01 -5.88621E-03 -1.30672E-02 -2.48053E-02
  4.30833E+01  3.93254E-02  6.11729E-02  1.37639E-01 -5.59216E-03 -1.27056E-02 -2.43790E-02
  4.31667E+01  3.96032E-02  6.16050E-02  1.38611E-01 -5.29614E-03 -1.23424E-02 -2.39512E-02
  4.32500E+01  3.98810E-02  6.20370E-02  1.39583E-01 -4.99882E-03 -1.19783E-02 -2.35224E-02
  4.33333E+01  4.01587E-02  6.24692E-02  1.40556E-01 -4.70076E-03 -1.16138E-02 -2.30931E-02
  4.34167E+01  4.04365E-02  6.29012E-02  1.41528E-01 -4.40235E-03 -1.12492E-02 -2.26638E-02
  4.35000E+01  4.07143E-02  6.33333E-02  1.42500E-01 -4.10391E-03 -1.08849E-02 -2.22345E-02
  4.35833E+01  4.09921E-02  6.37654E-02  1.43472E-01 -3.80567E-03 -1.05209E-02 -2.18056E-02
  4.36667E+01  4.12698E-02  6.41975E-02  1.44444E-01 -3.50783E-03 -1.01576E-02 -2.13772E-02
  4.37500E+01  4.15476E-02  6.46296E-02  1.45417E-01 -3.21052E-03 -9.79501E-03 -2.09494E-02
  4.38333E+01  4.18254E-02  6.50617E-02  1.46389E-01 -2.91387E-03 -9.43326E-03 -2.05223E-02
  4.39167E+01  4.21032E-02  6.54938E-02  1.47361E-01 -2.61798E-03 -9.07243E-03 -2.00960E-02
  4.40000E+01  4.23809E-02  6.59259E-02  1.48333E-01 -2.32292E-03 -8.71259E-03 -1.96705E-02
  4.40833E+01  4.23809E-02  6.59259E-02  1.48333E-01 -2.03130E-03 -8.35634E-03 -1.92484E-02
  4.41667E+01  4.23809E-02  6.59259E-02  1.48333E-01 -1.74550E-03 -8.00607E-03 -1.88322E-02
  4.42500E+01  4.23809E-02  6.59259E-02  1.48333E-01 -1.46513E-03 -7.66139E-03 -1.84214E-02
  4.43333E+01  4.23809E-02  6.59259E-02  1.48333E-01 -1.18985E-03 -7.32200E-03 -1.80158E-02
  4.44167E+01  4.23809E-02  6.59259E-02  1.48333E-01 -9.19376E-04 -6.98764E-03 -1.76152E-02
  4.45000E+01  4.23809E-02  6.59259E-02  1.48333E-01 -6.53493E-04 -6.65808E-03 -1.72193E-02
  4.45833E+01  4.23809E-02  6.59259E-02  1.48333E-01 -3.91995E-04 -6.33314E-03 -1.68279E-02
  4.46667E+01  4.23809E-02  6.59259E-02  1.48333E-01 -1.34708E-04 -6.01265E-03 -1.64410E-02
  4.47500E+01  4.23809E-02  6.59259E-02  1.48333E-01  1.18526E-04 -5.69646E-03 -1.60583E-02
  4.48333E+01  4.23809E-02  6.59259E-02  1.48333E-01  3.67847E-04 -5.38444E-03 -1.56798E-02
  4.49167E+01  4.23809E-02  6.59259E-02  1.48333E-01  6.13387E-04 -5.07645E-03 -1.53053E-02
  4.50000E+01  4.23809E-02  6.59259E-02  1.48333E-01  8.55263E-04 -4.77239E-03 -1.49348E-02
  4.50833E+01  4.18254E-02  6.50617E-02  1.46389E-01  1.08849E-03 -4.47724E-03 -1.45731E-02
  4.51667E+01  4.12698E-02  6.41975E-02  1.44444E-01  1.30854E-03 -4.19558E-03 -1.42250E-02
  4.52500E+01  4.07143E-02  6.33333E-02  1.42500E-01  1.51636E-03 -3.92650E-03 -1.38896E-02
  4.53333E+01  4.01587E-02  6.24691E-02  1.40555E-01  1.71279E-03 -3.66924E-03 -1.35662E-02
  4.54167E+01  3.96032E-02  6.16049E-02  1.38611E-01  1.89850E-03 -3.42316E-03 -1.32542E-02
  4.55000E+01  3.90476E-02  6.07407E-02  1.36667E-01  2.07408E-03 -3.18770E-03 -1.29530E-02
  4.55833E+01  3.84920E-02  5.98765E-02  1.34722E-01  2.24003E-03 -2.96240E-03 -1.26624E-02
  4.56667E+01  3.79365E-02  5.90123E-02  1.32778E-01  2.39681E-03 -2.74683E-03 -1.23818E-02
  4.57500E+01  3.73809E-02  5.81481E-02  1.30833E-01  2.54479E-03 -2.54062E-03 -1.21109E-02
  4.58333E+01  3.68254E-02  5.72839E-02  1.28889E-01  2.68436E-03 -2.34344E-03 -1.18494E-02
  4.59167E+01  3.62698E-02  5.64197E-02  1.26944E-01  2.81582E-03 -2.15497E-03 -1.15971E-02
  4.60000E+01  3.57143E-02  5.55555E-02  1.25000E-01  2.93948E-03 -1.97493E-03 -1.13537E-02
  4.60833E+01  3.42063E-02  5.32098E-02  1.19722E-01  3.04689E-03 -1.81180E-03 -1.11276E-02
  4.61667E+01  3.26984E-02  5.08642E-02  1.14444E-01  3.13033E-03 -1.67333E-03 -1.09267E-02
  4.62500E+01  3.11905E-02  4.85185E-02  1.09167E-01  3.19153E-03 -1.55794E-03 -1.07495E-02
  4.63333E+01  2.96825E-02  4.61728E-02  1.03889E-01  3.23197E-03 -1.46423E-03 -1.05948E-02
  4.64167E+01  2.81746E-02  4.38271E-02  9.86110E-02  3.25288E-03 -1.39106E-03 -1.04614E-02
  4.65000E+01  2.66667E-02  4.14815E-02  9.33333E-02  3.25530E-03 -1.33744E-03 -1.03486E-02
  4.65833E+01  2.51587E-02  3.91357E-02  8.80554E-02  3.24017E-03 -1.30250E-03 -1.02554E-02
  4.66667E+01  2.36508E-02  3.67901E-02  8.27777E-02  3.20827E-03 -1.28549E-03 -1.01812E-02
  4.67500E+01  2.21429E-02  3.44444E-02  7.75000E-02  3.16035E-03 -1.28574E-03 -1.01254E-02
  4.68333E+01  2.06349E-02  3.20987E-02  7.22221E-02  3.09706E-03 -1.30261E-03 -1.00873E-02
  4.69167E+01  1.91270E-02  2.97530E-02  6.69444E-02  3.01898E-03 -1.33555E-03 -1.00665E-02
  4.70000E+01  1.76190E-02  2.74074E-02  6.16667E-02  2.92667E-03 -1.38405E-03 -1.00626E-02
  4.70833E+01  1.75000E-02  2.72222E-02  6.12500E-02  2.83335E-03 -1.43489E-03 -1.00622E-02
  4.71667E+01  1.73809E-02  2.70370E-02  6.08333E-02  2.75110E-03 -1.47594E-03 -1.00533E-02
  4.72500E+01  1.72619E-02  2.68518E-02  6.04167E-02  2.67820E-03 -1.50879E-03 -1.00373E-02
  4.73333E+01  1.71429E-02  2.66667E-02  6.00000E-02  2.61321E-03 -1.53478E-03 -1.00154E-02
  4.74167E+01  1.70238E-02  2.64815E-02  5.95833E-02  2.55500E-03 -1.55492E-03 -9.98858E-03
  4.75000E+01  1.69048E-02  2.62963E-02  5.91666E-02  2.50269E-03 -1.57005E-03 -9.95762E-03
  4.75833E+01  1.67857E-02  2.61111E-02  5.87500E-02  2.45553E-03 -1.58083E-03 -9.92310E-03
  4.76667E+01  1.66667E-02  2.59259E-02  5.83333E-02  2.41291E-03 -1.58783E-03 -9.88554E-03
  4.77500E+01  1.65476E-02  2.57407E-02  5.79166E-02  2.37432E-03 -1.59151E-03 -9.84536E-03
  4.78333E+01  1.64286E-02  2.55555E-02  5.75000E-02  2.33930E-03 -1.59227E-03 -9.80293E-03
  4.79167E+01  1.63095E-02  2.53704E-02  5.70833E-02  2.30748E-03 -1.59048E-03 -9.75855E-03
  4.80000E+01  1.61905E-02  2.51852E-02  5.66666E-02  2.27851E-03 -1.58643E-03 -9.71252E-03
  4.80833E+01  1.56349E-02  2.43209E-02  5.47221E-02  2.24809E-03 -1.58439E-03 -9.66905E-03
  4.81667E+01  1.50793E-02  2.34568E-02  5.27777E-02  2.21233E-03 -1.58826E-03 -9.63207E-03
  4.82500E+01  1.45238E-02  2.25926E-02  5.08333E-02  2.17166E-03 -1.59763E-03 -9.60118E-03
  4.83333E+01  1.39682E-02  2.17284E-02  4.88888E-02  2.12645E-03 -1.61214E-03 -9.57605E-03
  4.84167E+01  1.34127E-02  2.08642E-02  4.69444E-02  2.07700E-03 -1.63153E-03 -9.55641E-03
  4.85000E+01  1.28571E-02  2.00000E-02  4.50000E-02  2.02352E-03 -1.65557E-03 -9.54207E-03
  4.85833E+01  1.23016E-02  1.91358E-02  4.30555E-02  1.96621E-03 -1.68408E-03 -9.53285E-03
  4.86667E+01  1.17460E-02  1.82716E-02  4.11110E-02  1.90521E-03 -1.71692E-03 -9.52862E-03
  4.87500E+01  1.11905E-02  1.74074E-02  3.91666E-02  1.84066E-03 -1.75396E-03 -9.52926E-03
  4.88333E+01  1.06349E-02  1.65432E-02  3.72221E-02  1.77268E-03 -1.79508E-03 -9.53465E-03
  4.89167E+01  1.00793E-02  1.56790E-02  3.52777E-02  1.70137E-03 -1.84019E-03 -9.54469E-03
  4.90000E+01  9.52380E-03  1.48148E-02  3.33333E-02  1.62682E-03 -1.88919E-03 -9.55931E-03
  4.90833E+01  1.00397E-02  1.56173E-02  3.51389E-02  1.55894E-03 -1.93217E-03 -9.56861E-03
  4.91667E+01  1.05556E-02  1.64198E-02  3.69444E-02  1.50674E-03 -1.96006E-03 -9.56342E-03
  4.92500E+01  1.10714E-02  1.72222E-02  3.87500E-02  1.46865E-03 -1.97431E-03 -9.54510E-03
  4.93333E+01  1.15873E-02  1.80247E-02  4.05556E-02  1.44330E-03 -1.97619E-03 -9.51483E-03
  4.94167E+01  1.21032E-02  1.88272E-02  4.23611E-02  1.42960E-03 -1.96671E-03 -9.47351E-03
  4.95000E+01  1.26190E-02  1.96296E-02  4.41666E-02  1.42665E-03 -1.94670E-03 -9.42194E-03
  4.95833E+01  1.31349E-02  2.04321E-02  4.59723E-02  1.43367E-03 -1.91689E-03 -9.36075E-03
  4.96667E+01  1.36508E-02  2.12346E-02  4.77778E-02  1.44999E-03 -1.87789E-03 -9.29051E-03
  4.97500E+01  1.41667E-02  2.20370E-02  4.95833E-02  1.47503E-03 -1.83022E-03 -9.21170E-03
  4.98333E+01  1.46826E-02  2.28395E-02  5.13889E-02  1.50828E-03 -1.77438E-03 -9.12476E-03
  4.99167E+01  1.51984E-02  2.36420E-02  5.31945E-02  1.54927E-03 -1.71078E-03 -9.03007E-03
  5.00000E+01  1.57143E-02  2.44444E-02  5.50000E-02  1.59760E-03 -1.63980E-03 -8.92799E-03
  5.00833E+01  1.55555E-02  2.41975E-02  5.44444E-02  1.64670E-03 -1.56798E-03 -8.82500E-03
  5.01667E+01  1.53968E-02  2.39506E-02  5.38889E-02  1.69060E-03 -1.50131E-03 -8.72712E-03
  5.02500E+01  1.52381E-02  2.37037E-02  5.33333E-02  1.73002E-03 -1.43911E-03 -8.63371E-03
  5.03333E+01  1.50794E-02  2.34568E-02  5.27777E-02  1.76559E-03 -1.38080E-03 -8.54424E-03
  5.04167E+01  1.49206E-02  2.32099E-02  5.22222E-02  1.79775E-03 -1.32596E-03 -8.45831E-03
  5.05000E+01  1.47619E-02  2.29630E-02  5.16666E-02  1.82688E-03 -1.27425E-03 -8.37561E-03
  5.05833E+01  1.46032E-02  2.27160E-02  5.11111E-02  1.85327E-03 -1.22540E-03 -8.29588E-03
  5.06667E+01  1.44444E-02  2.24691E-02  5.05555E-02  1.87715E-03 -1.17919E-03 -8.21892E-03
  5.07500E+01  1.42857E-02  2.22222E-02  5.00000E-02  1.89873E-03 -1.13543E-03 -8.14456E-03
  5.08333E+01  1.41270E-02  2.19753E-02  4.94444E-02  1.91817E-03 -1.09395E-03 -8.07266E-03
  5.09167E+01  1.39682E-02  2.17284E-02  4.88889E-02  1.93563E-03 -1.05464E-03 -8.00308E-03
  5.10000E+01  1.38095E-02  2.14815E-02  4.83333E-02  1.95122E-03 -1.01737E-03 -7.93573E-03
  5.10833E+01 -8.60745E-02 -1.33894E-01 -3.01261E-01  1.05101E-03 -1.89608E-03 -8.78455E-03
  5.11667E+01 -1.85954E-01 -2.89262E-01 -6.50839E-01 -1.59809E-03 -4.52987E-03 -1.13946E-02
  5.12500E+01 -2.85833E-01 -4.44630E-01 -1.00042E+00 -5.84149E-03 -8.77507E-03 -1.56333E-02
  5.13333E+01 -3.85717E-01 -6.00005E-01 -1.35001E+00 -1.15467E-02 -1.45083E-02 -2.13865E-02
  5.14167E+01 -4.85597E-01 -7.55373E-01 -1.69959E+00 -1.86064E-02 -2.16297E-02 -2.85621E-02
  5.15000E+01 -5.85476E-01 -9.10741E-01 -2.04917E+00 -2.69306E-02 -3.00555E-02 -3.70832E-02
  5.15833E+01 -6.85360E-01 -1.06612E+00 -2.39876E+00 -3.64424E-02 -3.97143E-02 -4.68841E-02
  5.16667E+01 -7.85240E-01 -1.22148E+00 -2.74834E+00 -4.70752E-02 -5.05441E-02 -5.79079E-02
  5.17500E+01 -8.85119E-01 -1.37685E+00 -3.09792E+00 -5.87700E-02 -6.24900E-02 -7.01044E-02
  5.18333E+01 -9.85003E-01 -1.53223E+00 -3.44751E+00 -7.14746E-02 -7.55033E-02 -8.34289E-02
  5.19167E+01 -1.08488E+00 -1.68759E+00 -3.79709E+00 -8.51422E-02 -8.95401E-02 -9.78411E-02
  5.20000E+01 -1.18476E+00 -1.84296E+00 -4.14667E+00 -9.97300E-02 -1.04561E-01 -1.13304E-01
  5.20833E+01 -1.11964E+00 -1.74166E+00 -3.91874E+00 -1.13687E-01 -1.19016E-01 -1.28274E-01
  5.21667E+01 -1.05452E+00 -1.64037E+00 -3.69083E+00 -1.25600E-01 -1.31485E-01 -1.41319E-01
  5.22500E+01 -9.89405E-01 -1.53907E+00 -3.46292E+00 -1.35691E-01 -1.42174E-01 -1.52633E-01
  5.23333E+01 -9.24284E-01 -1.43777E+00 -3.23499E+00 -1.44149E-01 -1.51259E-01 -1.62377E-01
  5.24167E+01 -8.59166E-01 -1.33648E+00 -3.00708E+00 -1.51124E-01 -1.58879E-01 -1.70679E-01
  5.25000E+01 -7.94048E-01 -1.23519E+00 -2.77917E+00 -1.56739E-01 -1.65147E-01 -1.77644E-01
  5.25833E+01 -7.28927E-01 -1.13389E+00 -2.55124E+00 -1.61097E-01 -1.70159E-01 -1.83359E-01
  5.26667E+01 -6.63809E-01 -1.03259E+00 -2.32333E+00 -1.64285E-01 -1.73995E-01 -1.87898E-01
  5.27500E+01 -5.98690E-01 -9.31296E-01 -2.09542E+00 -1.66379E-01 -1.76725E-01 -1.91326E-01
  5.28333E+01 -5.33569E-01 -8.29997E-01 -1.86749E+00 -1.67446E-01 -1.78412E-01 -1.93698E-01
  5.29167E+01 -4.68451E-01 -7.28702E-01 -1.63958E+00 -1.67545E-01 -1.79110E-01 -1.95065E-01
  5.30000E+01 -4.03333E-01 -6.27407E-01 -1.41167E+00 -1.66728E-01 -1.78866E-01 -1.95470E-01
  5.30833E+01 -3.66785E-01 -5.70554E-01 -1.28375E+00 -1.65304E-01 -1.77988E-01 -1.95215E-01
  5.31667E+01 -3.30238E-01 -5.13703E-01 -1.15583E+00 -1.63554E-01 -1.76754E-01 -1.94579E-01
  5.32500E+01 -2.93690E-01 -4.56852E-01 -1.02792E+00 -1.61472E-01 -1.75160E-01 -1.93557E-01
  5.33333E+01 -2.57142E-01 -3.99998E-01 -8.99996E-01 -1.59057E-01 -1.73203E-01 -1.92145E-01
  5.34167E+01 -2.20595E-01 -3.43147E-01 -7.72081E-01 -1.56310E-01 -1.70886E-01 -1.90345E-01
  5.35000E+01 -1.84048E-01 -2.86296E-01 -6.44167E-01 -1.53235E-01 -1.68210E-01 -1.88161E-01
  5.35833E+01 -1.47499E-01 -2.29443E-01 -5.16246E-01 -1.49837E-01 -1.65184E-01 -1.85597E-01
  5.36667E+01 -1.10952E-01 -1.72592E-01 -3.88331E-01 -1.46123E-01 -1.61811E-01 -1.82659E-01
  5.37500E+01 -7.44048E-02 -1.15741E-01 -2.60417E-01 -1.42100E-01 -1.58100E-01 -1.79353E-01
  5.38333E+01 -3.78560E-02 -5.88871E-02 -1.32496E-01 -1.37775E-01 -1.54057E-01 -1.75686E-01
  5.39167E+01 -1.30897E-03 -2.03618E-03 -4.58141E-03 -1.33155E-01 -1.49689E-01 -1.71664E-01
  5.40000E+01  3.52381E-02  5.48148E-02  1.23333E-01 -1.28248E-01 -1.45003E-01 -1.67293E-01
  5.40833E+01  3.41269E-02  5.30864E-02  1.19444E-01 -1.23406E-01 -1.40351E-01 -1.62926E-01
  5.41667E+01  3.30159E-02  5.13580E-02  1.15555E-01 -1.18951E-01 -1.36057E-01 -1.58887E-01
  5.42500E+01  3.19048E-02  4.96296E-02  1.11667E-01 -1.14830E-01 -1.32074E-01 -1.55132E-01
  5.43333E+01  3.07936E-02  4.79012E-02  1.07778E-01 -1.11001E-01 -1.28360E-01 -1.51625E-01
  5.44167E+01  2.96825E-02  4.61728E-02  1.03889E-01 -1.07429E-01 -1.24885E-01 -1.48337E-01
  5.45000E+01  2.85714E-02  4.44444E-02  1.00000E-01 -1.04088E-01 -1.21624E-01 -1.45243E-01
  5.45833E+01  2.74603E-02  4.27160E-02  9.61110E-02 -1.00953E-01 -1.18554E-01 -1.42326E-01
  5.46667E+01  2.63492E-02  4.09876E-02  9.22221E-02 -9.80050E-02 -1.15658E-01 -1.39568E-01
  5.47500E+01  2.52381E-02  3.92592E-02  8.83333E-02 -9.52281E-02 -1.12922E-01 -1.36956E-01
  5.48333E+01  2.41269E-02  3.75308E-02  8.44443E-02 -9.26076E-02 -1.10331E-01 -1.34478E-01
  5.49167E+01  2.30158E-02  3.58024E-02  8.05555E-02 -9.01311E-02 -1.07875E-01 -1.32124E-01
  5.50000E+01  2.19047E-02  3.40741E-02  7.66666E-02 -8.77873E-02 -1.05544E-01 -1.29884E-01
  5.50833E+01  2.27381E-02  3.53704E-02  7.95834E-02 -8.55489E-02 -1.03310E-01 -1.27732E-01
  5.51667E+01  2.35714E-02  3.66667E-02  8.25000E-02 -8.33908E-02 -1.01150E-01 -1.25646E-01
  5.52500E+01  2.44048E-02  3.79630E-02  8.54166E-02 -8.13083E-02 -9.90589E-02 -1.23621E-01
  5.53333E+01  2.52381E-02  3.92593E-02  8.83334E-02 -7.92970E-02 -9.70329E-02 -1.21653E-01
  5.54167E+01  2.60714E-02  4.05556E-02  9.12500E-02 -7.73525E-02 -9.50682E-02 -1.19740E-01
  5.55000E+01  2.69048E-02  4.18519E-02  9.41667E-02 -7.54709E-02 -9.31612E-02 -1.17877E-01
  5.55833E+01  2.77381E-02  4.31482E-02  9.70834E-02 -7.36484E-02 -9.13085E-02 -1.16063E-01
  5.56667E+01  2.85714E-02  4.44445E-02  1.00000E-01 -7.18817E-02 -8.95069E-02 -1.14293E-01
  5.57500E+01  2.94048E-02  4.57408E-02  1.02917E-01 -7.01674E-02 -8.77536E-02 -1.12566E-01
  5.58333E+01  3.02381E-02  4.70371E-02  1.05833E-01 -6.85025E-02 -8.60457E-02 -1.10879E-01
  5.59167E+01  3.10715E-02  4.83334E-02  1.08750E-01 -6.68843E-02 -8.43808E-02 -1.09230E-01
  5.60000E+01  3.19048E-02  4.96297E-02  1.11667E-01 -6.53101E-02 -8.27564E-02 -1.07616E-01
  5.60833E+01  2.10711E-02  3.27773E-02  7.37489E-02 -6.38846E-02 -8.12774E-02 -1.06144E-01
  5.61667E+01  1.02379E-02  1.59257E-02  3.58328E-02 -6.27028E-02 -8.00399E-02 -1.04908E-01
  5.62500E+01 -5.95230E-04 -9.25914E-04 -2.08331E-03 -6.17448E-02 -7.90251E-02 -1.03894E-01
  5.63333E+01 -1.14289E-02 -1.77783E-02 -4.00011E-02 -6.09930E-02 -7.82169E-02 -1.03084E-01
  5.64167E+01 -2.22621E-02 -3.46299E-02 -7.79172E-02 -6.04330E-02 -7.76019E-02 -1.02469E-01
  5.65000E+01 -3.30952E-02 -5.14815E-02 -1.15833E-01 -6.00527E-02 -7.71688E-02 -1.02036E-01
  5.65833E+01 -4.39289E-02 -6.83339E-02 -1.53751E-01 -5.98415E-02 -7.69078E-02 -1.01777E-01
  5.66667E+01 -5.47621E-02 -8.51854E-02 -1.91667E-01 -5.97901E-02 -7.68103E-02 -1.01684E-01
  5.67500E+01 -6.55952E-02 -1.02037E-01 -2.29583E-01 -5.98903E-02 -7.68686E-02 -1.01750E-01
  5.68333E+01 -7.64289E-02 -1.18889E-01 -2.67501E-01 -6.01345E-02 -7.70758E-02 -1.01969E-01
  5.69167E+01 -8.72621E-02 -1.35741E-01 -3.05417E-01 -6.05162E-02 -7.74257E-02 -1.02335E-01
  5.70000E+01 -9.80953E-02 -1.52593E-01 -3.43333E-01 -6.10291E-02 -7.79125E-02 -1.02843E-01
  5.70833E+01 -8.75394E-02 -1.36172E-01 -3.06388E-01 -6.14717E-02 -7.83349E-02 -1.03292E-01
  5.71667E+01 -7.69840E-02 -1.19753E-01 -2.69444E-01 -6.16600E-02 -7.85083E-02 -1.03497E-01
  5.72500E+01 -6.64286E-02 -1.03333E-01 -2.32500E-01 -6.16225E-02 -7.84588E-02 -1.03481E-01
  5.73333E+01 -5.58727E-02 -8.69131E-02 -1.95554E-01 -6.13830E-02 -7.82087E-02 -1.03265E-01
  5.74167E+01 -4.53173E-02 -7.04936E-02 -1.58611E-01 -6.09606E-02 -7.77757E-02 -1.02867E-01
  5.75000E+01 -3.47619E-02 -5.40741E-02 -1.21667E-01 -6.03706E-02 -7.71740E-02 -1.02297E-01
  5.75833E+01 -2.42060E-02 -3.76538E-02 -8.47211E-02 -5.96259E-02 -7.64155E-02 -1.01569E-01
  5.76667E+01 -1.36506E-02 -2.12343E-02 -4.77772E-02 -5.87375E-02 -7.55103E-02 -1.00690E-01
  5.77500E+01 -3.09523E-03 -4.81481E-03 -1.08333E-02 -5.77147E-02 -7.44672E-02 -9.96696E-02
  5.78333E+01  7.46064E-03  1.16054E-02  2.61122E-02 -5.65659E-02 -7.32938E-02 -9.85139E-02
  5.79167E+01  1.80160E-02  2.80250E-02  6.30561E-02 -5.52981E-02 -7.19968E-02 -9.72292E-02
  5.80000E+01  2.85714E-02  4.44444E-02  1.00000E-01 -5.39180E-02 -7.05821E-02 -9.58210E-02
  5.80833E+01  2.85714E-02  4.44444E-02  1.00000E-01 -5.25279E-02 -6.91519E-02 -9.43910E-02
  5.81667E+01  2.85714E-02  4.44444E-02  1.00000E-01 -5.12213E-02 -6.77998E-02 -9.30331E-02
