 Year Tse_N Tse_0 Tse_P Ts_N Ts_0 Ts_P
  3.85833E+01  1.71905E-01  2.67407E-01  6.01667E-01  6.26134E-02  6.82676E-02  7.20231E-02
  3.86667E+01  1.71905E-01  2.67407E-01  6.01667E-01  6.30102E-02  6.87755E-02  7.26910E-02
  3.87500E+01  1.71905E-01  2.67407E-01  6.01667E-01  6.33988E-02  6.92748E-02  7.33501E-02
  3.88333E+01  1.71905E-01  2.67407E-01  6.01667E-01  6.37797E-02  6.97658E-02  7.40005E-02
  3.89167E+01  1.71905E-01  2.67407E-01  6.01667E-01  6.41531E-02  7.02488E-02  7.46427E-02
  3.90000E+01  1.71905E-01  2.67407E-01  6.01667E-01  6.45194E-02  7.07242E-02  7.52769E-02
  3.90833E+01  1.72857E-01  2.68889E-01  6.05000E-01  6.48875E-02  7.12010E-02  7.59120E-02
  3.91667E+01  1.73810E-01  2.70370E-01  6.08333E-01  6.52657E-02  7.16873E-02  7.65563E-02
  3.92500E+01  1.74762E-01  2.71852E-01  6.11667E-01  6.56527E-02  7.21820E-02  7.72089E-02
  3.93333E+01  1.75714E-01  2.73333E-01  6.15000E-01  6.60475E-02  7.26842E-02  7.78687E-02
  3.94167E+01  1.76667E-01  2.74815E-01  6.18333E-01  6.64492E-02  7.31932E-02  7.85352E-02
  3.95000E+01  1.77619E-01  2.76296E-01  6.21667E-01  6.68572E-02  7.37082E-02  7.92077E-02
  3.95833E+01  1.78571E-01  2.77778E-01  6.25000E-01  6.72710E-02  7.42288E-02  7.98859E-02
  3.96667E+01  1.79524E-01  2.79259E-01  6.28333E-01  6.76900E-02  7.47546E-02  8.05691E-02
  3.97500E+01  1.80476E-01  2.80741E-01  6.31667E-01  6.81138E-02  7.52852E-02  8.12573E-02
  3.98333E+01  1.81429E-01  2.82222E-01  6.35000E-01  6.85421E-02  7.58202E-02  8.19499E-02
  3.99167E+01  1.82381E-01  2.83704E-01  6.38333E-01  6.89746E-02  7.63593E-02  8.26469E-02
  4.00000E+01  1.83333E-01  2.85185E-01  6.41667E-01  6.94109E-02  7.69023E-02  8.33478E-02
  4.00833E+01  1.83056E-01  2.84753E-01  6.40694E-01  6.98396E-02  7.74378E-02  8.40414E-02
  4.01667E+01  1.82778E-01  2.84321E-01  6.39722E-01  7.02502E-02  7.79550E-02  8.47169E-02
  4.02500E+01  1.82500E-01  2.83889E-01  6.38750E-01  7.06443E-02  7.84557E-02  8.53758E-02
  4.03333E+01  1.82222E-01  2.83457E-01  6.37778E-01  7.10234E-02  7.89412E-02  8.60193E-02
  4.04167E+01  1.81944E-01  2.83025E-01  6.36806E-01  7.13888E-02  7.94126E-02  8.66486E-02
  4.05000E+01  1.81667E-01  2.82593E-01  6.35833E-01  7.17413E-02  7.98707E-02  8.72644E-02
  4.05833E+01  1.81389E-01  2.82160E-01  6.34861E-01  7.20818E-02  8.03164E-02  8.78675E-02
  4.06667E+01  1.81111E-01  2.81728E-01  6.33889E-01  7.24110E-02  8.07504E-02  8.84584E-02
  4.07500E+01  1.80833E-01  2.81296E-01  6.32917E-01  7.27296E-02  8.11732E-02  8.90377E-02
  4.08333E+01  1.80556E-01  2.80864E-01  6.31944E-01  7.30382E-02  8.15854E-02  8.96060E-02
  4.09167E+01  1.80278E-01  2.80432E-01  6.30972E-01  7.33371E-02  8.19874E-02  9.01635E-02
  4.10000E+01  1.80000E-01  2.80000E-01  6.30000E-01  7.36269E-02  8.23797E-02  9.07109E-02
  4.10833E+01  1.79444E-01  2.79136E-01  6.28056E-01  7.39055E-02  8.27601E-02  9.12458E-02
  4.11667E+01  1.78889E-01  2.78272E-01  6.26111E-01  7.41709E-02  8.31266E-02  9.17662E-02
  4.12500E+01  1.78333E-01  2.77407E-01  6.24167E-01  7.44239E-02  8.34800E-02  9.22728E-02
  4.13333E+01  1.77778E-01  2.76543E-01  6.22222E-01  7.46651E-02  8.38209E-02  9.27663E-02
  4.14167E+01  1.77222E-01  2.75679E-01  6.20278E-01  7.48952E-02  8.41499E-02  9.32471E-02
  4.15000E+01  1.76667E-01  2.74815E-01  6.18333E-01  7.51147E-02  8.44674E-02  9.37157E-02
  4.15833E+01  1.76111E-01  2.73951E-01  6.16389E-01  7.53241E-02  8.47740E-02  9.41725E-02
  4.16667E+01  1.75556E-01  2.73086E-01  6.14444E-01  7.55238E-02  8.50701E-02  9.46180E-02
  4.17500E+01  1.75000E-01  2.72222E-01  6.12500E-01  7.57142E-02  8.53560E-02  9.50524E-02
  4.18333E+01  1.74444E-01  2.71358E-01  6.10555E-01  7.58957E-02  8.56320E-02  9.54761E-02
  4.19167E+01  1.73889E-01  2.70494E-01  6.08611E-01  7.60686E-02  8.58985E-02  9.58894E-02
  4.20000E+01  1.73333E-01  2.69630E-01  6.06667E-01  7.62331E-02  8.61559E-02  9.62926E-02
  4.20833E+01  1.72381E-01  2.68148E-01  6.03333E-01  7.63861E-02  8.64006E-02  9.66823E-02
  4.21667E+01  1.71429E-01  2.66667E-01  6.00000E-01  7.65244E-02  8.66298E-02  9.70554E-02
  4.22500E+01  1.70476E-01  2.65185E-01  5.96667E-01  7.66488E-02  8.68441E-02  9.74127E-02
  4.23333E+01  1.69524E-01  2.63704E-01  5.93333E-01  7.67603E-02  8.70443E-02  9.77548E-02
  4.24167E+01  1.68571E-01  2.62222E-01  5.90000E-01  7.68593E-02  8.72311E-02  9.80823E-02
  4.25000E+01  1.67619E-01  2.60741E-01  5.86667E-01  7.69466E-02  8.74049E-02  9.83957E-02
  4.25833E+01  1.66667E-01  2.59259E-01  5.83333E-01  7.70225E-02  8.75664E-02  9.86956E-02
  4.26667E+01  1.65714E-01  2.57778E-01  5.80000E-01  7.70876E-02  8.77158E-02  9.89823E-02
  4.27500E+01  1.64762E-01  2.56296E-01  5.76667E-01  7.71424E-02  8.78537E-02  9.92561E-02
  4.28333E+01  1.63810E-01  2.54815E-01  5.73333E-01  7.71871E-02  8.79804E-02  9.95175E-02
  4.29167E+01  1.62857E-01  2.53333E-01  5.70000E-01  7.72222E-02  8.80962E-02  9.97669E-02
  4.30000E+01  1.61905E-01  2.51852E-01  5.66667E-01  7.72479E-02  8.82016E-02  1.00004E-01
  4.30833E+01  1.62183E-01  2.52284E-01  5.67639E-01  7.72759E-02  8.83080E-02  1.00242E-01
  4.31667E+01  1.62460E-01  2.52716E-01  5.68611E-01  7.73168E-02  8.84261E-02  1.00489E-01
  4.32500E+01  1.62738E-01  2.53148E-01  5.69583E-01  7.73689E-02  8.85543E-02  1.00746E-01
  4.33333E+01  1.63016E-01  2.53580E-01  5.70556E-01  7.74308E-02  8.86915E-02  1.01011E-01
  4.34167E+01  1.63294E-01  2.54012E-01  5.71528E-01  7.75014E-02  8.88367E-02  1.01282E-01
  4.35000E+01  1.63571E-01  2.54444E-01  5.72500E-01  7.75798E-02  8.89889E-02  1.01560E-01
  4.35833E+01  1.63849E-01  2.54877E-01  5.73472E-01  7.76653E-02  8.91475E-02  1.01844E-01
  4.36667E+01  1.64127E-01  2.55309E-01  5.74444E-01  7.77573E-02  8.93119E-02  1.02132E-01
  4.37500E+01  1.64405E-01  2.55741E-01  5.75417E-01  7.78551E-02  8.94816E-02  1.02426E-01
  4.38333E+01  1.64683E-01  2.56173E-01  5.76389E-01  7.79583E-02  8.96562E-02  1.02723E-01
  4.39167E+01  1.64960E-01  2.56605E-01  5.77361E-01  7.80665E-02  8.98354E-02  1.03024E-01
  4.40000E+01  1.65238E-01  2.57037E-01  5.78333E-01  7.81792E-02  9.00186E-02  1.03329E-01
  4.40833E+01  1.66349E-01  2.58765E-01  5.82222E-01  7.83039E-02  9.02133E-02  1.03645E-01
  4.41667E+01  1.67460E-01  2.60494E-01  5.86111E-01  7.84471E-02  9.04263E-02  1.03979E-01
  4.42500E+01  1.68571E-01  2.62222E-01  5.90000E-01  7.86073E-02  9.06560E-02  1.04329E-01
  4.43333E+01  1.69683E-01  2.63951E-01  5.93889E-01  7.87831E-02  9.09012E-02  1.04694E-01
  4.44167E+01  1.70794E-01  2.65679E-01  5.97778E-01  7.89734E-02  9.11609E-02  1.05074E-01
  4.45000E+01  1.71905E-01  2.67407E-01  6.01667E-01  7.91773E-02  9.14341E-02  1.05467E-01
  4.45833E+01  1.73016E-01  2.69136E-01  6.05556E-01  7.93938E-02  9.17201E-02  1.05873E-01
  4.46667E+01  1.74127E-01  2.70864E-01  6.09444E-01  7.96223E-02  9.20182E-02  1.06291E-01
  4.47500E+01  1.75238E-01  2.72593E-01  6.13333E-01  7.98621E-02  9.23278E-02  1.06721E-01
  4.48333E+01  1.76349E-01  2.74321E-01  6.17222E-01  8.01125E-02  9.26483E-02  1.07162E-01
  4.49167E+01  1.77460E-01  2.76049E-01  6.21111E-01  8.03730E-02  9.29792E-02  1.07613E-01
  4.50000E+01  1.78571E-01  2.77778E-01  6.25000E-01  8.06431E-02  9.33200E-02  1.08074E-01
  4.50833E+01  1.78056E-01  2.76975E-01  6.23194E-01  8.09076E-02  9.36554E-02  1.08531E-01
  4.51667E+01  1.77540E-01  2.76173E-01  6.21389E-01  8.11522E-02  9.39713E-02  1.08968E-01
  4.52500E+01  1.77024E-01  2.75370E-01  6.19583E-01  8.13793E-02  9.42697E-02  1.09388E-01
  4.53333E+01  1.76508E-01  2.74568E-01  6.17778E-01  8.15905E-02  9.45523E-02  1.09791E-01
  4.54167E+01  1.75992E-01  2.73765E-01  6.15972E-01  8.17874E-02  9.48204E-02  1.10181E-01
  4.55000E+01  1.75476E-01  2.72963E-01  6.14167E-01  8.19711E-02  9.50752E-02  1.10556E-01
  4.55833E+01  1.74960E-01  2.72160E-01  6.12361E-01  8.21426E-02  9.53174E-02  1.10919E-01
  4.56667E+01  1.74444E-01  2.71358E-01  6.10555E-01  8.23028E-02  9.55480E-02  1.11269E-01
  4.57500E+01  1.73929E-01  2.70556E-01  6.08750E-01  8.24523E-02  9.57676E-02  1.11609E-01
  4.58333E+01  1.73413E-01  2.69753E-01  6.06944E-01  8.25920E-02  9.59768E-02  1.11937E-01
  4.59167E+01  1.72897E-01  2.68951E-01  6.05139E-01  8.27222E-02  9.61761E-02  1.12255E-01
  4.60000E+01  1.72381E-01  2.68148E-01  6.03333E-01  8.28435E-02  9.63660E-02  1.12563E-01
  4.60833E+01  1.74603E-01  2.71605E-01  6.11111E-01  8.29816E-02  9.65721E-02  1.12886E-01
  4.61667E+01  1.76825E-01  2.75062E-01  6.18889E-01  8.31596E-02  9.68178E-02  1.13249E-01
  4.62500E+01  1.79048E-01  2.78518E-01  6.26667E-01  8.33737E-02  9.70994E-02  1.13648E-01
  4.63333E+01  1.81270E-01  2.81975E-01  6.34445E-01  8.36206E-02  9.74140E-02  1.14079E-01
  4.64167E+01  1.83492E-01  2.85432E-01  6.42222E-01  8.38977E-02  9.77590E-02  1.14541E-01
  4.65000E+01  1.85714E-01  2.88889E-01  6.50000E-01  8.42027E-02  9.81323E-02  1.15032E-01
  4.65833E+01  1.87937E-01  2.92346E-01  6.57778E-01  8.45337E-02  9.85323E-02  1.15550E-01
  4.66667E+01  1.90159E-01  2.95803E-01  6.65556E-01  8.48891E-02  9.89573E-02  1.16093E-01
  4.67500E+01  1.92381E-01  2.99259E-01  6.73333E-01  8.52674E-02  9.94061E-02  1.16662E-01
  4.68333E+01  1.94603E-01  3.02716E-01  6.81111E-01  8.56674E-02  9.98774E-02  1.17253E-01
  4.69167E+01  1.96825E-01  3.06173E-01  6.88889E-01  8.60879E-02  1.00370E-01  1.17867E-01
  4.70000E+01  1.99048E-01  3.09630E-01  6.96667E-01  8.65279E-02  1.00884E-01  1.18503E-01
  4.70833E+01  2.00159E-01  3.11358E-01  7.00556E-01  8.69763E-02  1.01406E-01  1.19149E-01
  4.71667E+01  2.01270E-01  3.13086E-01  7.04444E-01  8.74230E-02  1.01928E-01  1.19796E-01
  4.72500E+01  2.02381E-01  3.14815E-01  7.08333E-01  8.78688E-02  1.02451E-01  1.20443E-01
  4.73333E+01  2.03492E-01  3.16543E-01  7.12222E-01  8.83146E-02  1.02974E-01  1.21093E-01
  4.74167E+01  2.04603E-01  3.18272E-01  7.16111E-01  8.87609E-02  1.03498E-01  1.21745E-01
  4.75000E+01  2.05714E-01  3.20000E-01  7.20000E-01  8.92081E-02  1.04025E-01  1.22399E-01
  4.75833E+01  2.06825E-01  3.21728E-01  7.23889E-01  8.96564E-02  1.04553E-01  1.23057E-01
  4.76667E+01  2.07937E-01  3.23457E-01  7.27778E-01  9.01062E-02  1.05083E-01  1.23717E-01
  4.77500E+01  2.09048E-01  3.25185E-01  7.31667E-01  9.05577E-02  1.05616E-01  1.24381E-01
  4.78333E+01  2.10159E-01  3.26914E-01  7.35556E-01  9.10108E-02  1.06151E-01  1.25048E-01
  4.79167E+01  2.11270E-01  3.28642E-01  7.39444E-01  9.14658E-02  1.06689E-01  1.25718E-01
  4.80000E+01  2.12381E-01  3.30370E-01  7.43333E-01  9.19227E-02  1.07229E-01  1.26392E-01
  4.80833E+01  2.11825E-01  3.29506E-01  7.41389E-01  9.23663E-02  1.07757E-01  1.27053E-01
  4.81667E+01  2.11270E-01  3.28642E-01  7.39444E-01  9.27828E-02  1.08258E-01  1.27689E-01
  4.82500E+01  2.10714E-01  3.27778E-01  7.37500E-01  9.31746E-02  1.08735E-01  1.28301E-01
  4.83333E+01  2.10159E-01  3.26914E-01  7.35555E-01  9.35442E-02  1.09190E-01  1.28892E-01
  4.84167E+01  2.09603E-01  3.26049E-01  7.33611E-01  9.38932E-02  1.09624E-01  1.29462E-01
  4.85000E+01  2.09048E-01  3.25185E-01  7.31667E-01  9.42233E-02  1.10040E-01  1.30013E-01
  4.85833E+01  2.08492E-01  3.24321E-01  7.29722E-01  9.45357E-02  1.10437E-01  1.30546E-01
  4.86667E+01  2.07937E-01  3.23457E-01  7.27778E-01  9.48316E-02  1.10818E-01  1.31062E-01
  4.87500E+01  2.07381E-01  3.22593E-01  7.25833E-01  9.51121E-02  1.11183E-01  1.31563E-01
  4.88333E+01  2.06825E-01  3.21728E-01  7.23889E-01  9.53779E-02  1.11533E-01  1.32048E-01
  4.89167E+01  2.06270E-01  3.20864E-01  7.21944E-01  9.56300E-02  1.11869E-01  1.32518E-01
  4.90000E+01  2.05714E-01  3.20000E-01  7.20000E-01  9.58689E-02  1.12191E-01  1.32975E-01
  4.90833E+01  2.05278E-01  3.19321E-01  7.18472E-01  9.60966E-02  1.12502E-01  1.33419E-01
  4.91667E+01  2.04841E-01  3.18642E-01  7.16944E-01  9.63145E-02  1.12802E-01  1.33852E-01
  4.92500E+01  2.04405E-01  3.17963E-01  7.15417E-01  9.65230E-02  1.13092E-01  1.34276E-01
  4.93333E+01  2.03968E-01  3.17284E-01  7.13889E-01  9.67225E-02  1.13373E-01  1.34688E-01
  4.94167E+01  2.03532E-01  3.16605E-01  7.12361E-01  9.69134E-02  1.13644E-01  1.35091E-01
  4.95000E+01  2.03095E-01  3.15926E-01  7.10833E-01  9.70959E-02  1.13907E-01  1.35485E-01
  4.95833E+01  2.02659E-01  3.15247E-01  7.09306E-01  9.72703E-02  1.14160E-01  1.35869E-01
  4.96667E+01  2.02222E-01  3.14568E-01  7.07778E-01  9.74370E-02  1.14406E-01  1.36244E-01
  4.97500E+01  2.01786E-01  3.13889E-01  7.06250E-01  9.75962E-02  1.14643E-01  1.36610E-01
  4.98333E+01  2.01349E-01  3.13210E-01  7.04722E-01  9.77482E-02  1.14872E-01  1.36968E-01
  4.99167E+01  2.00913E-01  3.12531E-01  7.03194E-01  9.78932E-02  1.15094E-01  1.37318E-01
  5.00000E+01  2.00476E-01  3.11852E-01  7.01667E-01  9.80315E-02  1.15308E-01  1.37659E-01
  5.00833E+01  1.98849E-01  3.09321E-01  6.95972E-01  9.81524E-02  1.15504E-01  1.37981E-01
  5.01667E+01  1.97222E-01  3.06790E-01  6.90278E-01  9.82461E-02  1.15672E-01  1.38275E-01
  5.02500E+01  1.95595E-01  3.04259E-01  6.84583E-01  9.83147E-02  1.15814E-01  1.38542E-01
  5.03333E+01  1.93968E-01  3.01728E-01  6.78889E-01  9.83600E-02  1.15932E-01  1.38783E-01
  5.04167E+01  1.92341E-01  2.99197E-01  6.73194E-01  9.83834E-02  1.16027E-01  1.39001E-01
  5.05000E+01  1.90714E-01  2.96667E-01  6.67500E-01  9.83863E-02  1.16100E-01  1.39195E-01
  5.05833E+01  1.89087E-01  2.94136E-01  6.61805E-01  9.83697E-02  1.16152E-01  1.39367E-01
  5.06667E+01  1.87460E-01  2.91605E-01  6.56111E-01  9.83345E-02  1.16185E-01  1.39518E-01
  5.07500E+01  1.85833E-01  2.89074E-01  6.50417E-01  9.82818E-02  1.16198E-01  1.39648E-01
  5.08333E+01  1.84206E-01  2.86543E-01  6.44722E-01  9.82122E-02  1.16193E-01  1.39759E-01
  5.09167E+01  1.82579E-01  2.84012E-01  6.39028E-01  9.81265E-02  1.16171E-01  1.39851E-01
  5.10000E+01  1.80952E-01  2.81481E-01  6.33333E-01  9.80253E-02  1.16132E-01  1.39924E-01
  5.10833E+01  1.79603E-01  2.79383E-01  6.28611E-01  9.79118E-02  1.16079E-01  1.39982E-01
  5.11667E+01  1.78254E-01  2.77284E-01  6.23889E-01  9.77890E-02  1.16015E-01  1.40027E-01
  5.12500E+01  1.76905E-01  2.75185E-01  6.19167E-01  9.76568E-02  1.15940E-01  1.40060E-01
  5.13333E+01  1.75556E-01  2.73086E-01  6.14444E-01  9.75154E-02  1.15855E-01  1.40080E-01
  5.14167E+01  1.74206E-01  2.70988E-01  6.09722E-01  9.73649E-02  1.15759E-01  1.40088E-01
  5.15000E+01  1.72857E-01  2.68889E-01  6.05000E-01  9.72056E-02  1.15652E-01  1.40084E-01
  5.15833E+01  1.71508E-01  2.66790E-01  6.00278E-01  9.70375E-02  1.15536E-01  1.40069E-01
  5.16667E+01  1.70159E-01  2.64691E-01  5.95555E-01  9.68610E-02  1.15409E-01  1.40041E-01
  5.17500E+01  1.68810E-01  2.62593E-01  5.90833E-01  9.66761E-02  1.15273E-01  1.40003E-01
  5.18333E+01  1.67460E-01  2.60494E-01  5.86111E-01  9.64831E-02  1.15127E-01  1.39953E-01
  5.19167E+01  1.66111E-01  2.58395E-01  5.81389E-01  9.62821E-02  1.14972E-01  1.39892E-01
  5.20000E+01  1.64762E-01  2.56296E-01  5.76667E-01  9.60734E-02  1.14808E-01  1.39820E-01
  5.20833E+01  1.64484E-01  2.55864E-01  5.75694E-01  9.58669E-02  1.14644E-01  1.39747E-01
  5.21667E+01  1.64206E-01  2.55432E-01  5.74722E-01  9.56717E-02  1.14490E-01  1.39683E-01
  5.22500E+01  1.63929E-01  2.55000E-01  5.73750E-01  9.54864E-02  1.14345E-01  1.39625E-01
  5.23333E+01  1.63651E-01  2.54568E-01  5.72778E-01  9.53097E-02  1.14208E-01  1.39574E-01
  5.24167E+01  1.63373E-01  2.54136E-01  5.71806E-01  9.51406E-02  1.14077E-01  1.39528E-01
  5.25000E+01  1.63095E-01  2.53704E-01  5.70833E-01  9.49782E-02  1.13951E-01  1.39487E-01
  5.25833E+01  1.62817E-01  2.53272E-01  5.69861E-01  9.48219E-02  1.13831E-01  1.39449E-01
  5.26667E+01  1.62540E-01  2.52840E-01  5.68889E-01  9.46710E-02  1.13716E-01  1.39415E-01
  5.27500E+01  1.62262E-01  2.52407E-01  5.67917E-01  9.45251E-02  1.13604E-01  1.39384E-01
  5.28333E+01  1.61984E-01  2.51975E-01  5.66944E-01  9.43836E-02  1.13497E-01  1.39356E-01
  5.29167E+01  1.61706E-01  2.51543E-01  5.65972E-01  9.42462E-02  1.13392E-01  1.39330E-01
  5.30000E+01  1.61429E-01  2.51111E-01  5.65000E-01  9.41126E-02  1.13291E-01  1.39306E-01
  5.30833E+01  1.61151E-01  2.50679E-01  5.64028E-01  9.39824E-02  1.13193E-01  1.39284E-01
  5.31667E+01  1.60873E-01  2.50247E-01  5.63056E-01  9.38554E-02  1.13097E-01  1.39264E-01
  5.32500E+01  1.60595E-01  2.49815E-01  5.62083E-01  9.37313E-02  1.13003E-01  1.39245E-01
  5.33333E+01  1.60317E-01  2.49383E-01  5.61111E-01  9.36098E-02  1.12911E-01  1.39227E-01
  5.34167E+01  1.60040E-01  2.48951E-01  5.60139E-01  9.34908E-02  1.12822E-01  1.39211E-01
  5.35000E+01  1.59762E-01  2.48519E-01  5.59167E-01  9.33740E-02  1.12734E-01  1.39195E-01
  5.35833E+01  1.59484E-01  2.48086E-01  5.58194E-01  9.32594E-02  1.12647E-01  1.39180E-01
  5.36667E+01  1.59206E-01  2.47654E-01  5.57222E-01  9.31466E-02  1.12562E-01  1.39166E-01
  5.37500E+01  1.58929E-01  2.47222E-01  5.56250E-01  9.30357E-02  1.12479E-01  1.39152E-01
  5.38333E+01  1.58651E-01  2.46790E-01  5.55278E-01  9.29264E-02  1.12396E-01  1.39139E-01
  5.39167E+01  1.58373E-01  2.46358E-01  5.54306E-01  9.28187E-02  1.12315E-01  1.39127E-01
  5.40000E+01  1.58095E-01  2.45926E-01  5.53333E-01  9.27124E-02  1.12235E-01  1.39114E-01
  5.40833E+01  1.59484E-01  2.48086E-01  5.58195E-01  9.26227E-02  1.12170E-01  1.39117E-01
  5.41667E+01  1.60873E-01  2.50247E-01  5.63056E-01  9.25634E-02  1.12136E-01  1.39150E-01
  5.42500E+01  1.62262E-01  2.52407E-01  5.67917E-01  9.25318E-02  1.12130E-01  1.39209E-01
  5.43333E+01  1.63651E-01  2.54568E-01  5.72778E-01  9.25257E-02  1.12149E-01  1.39294E-01
  5.44167E+01  1.65040E-01  2.56728E-01  5.77639E-01  9.25431E-02  1.12191E-01  1.39403E-01
  5.45000E+01  1.66429E-01  2.58889E-01  5.82500E-01  9.25825E-02  1.12256E-01  1.39534E-01
  5.45833E+01  1.67818E-01  2.61049E-01  5.87361E-01  9.26424E-02  1.12342E-01  1.39686E-01
  5.46667E+01  1.69206E-01  2.63210E-01  5.92222E-01  9.27217E-02  1.12447E-01  1.39858E-01
  5.47500E+01  1.70595E-01  2.65370E-01  5.97083E-01  9.28192E-02  1.12572E-01  1.40049E-01
  5.48333E+01  1.71984E-01  2.67531E-01  6.01945E-01  9.29341E-02  1.12714E-01  1.40259E-01
  5.49167E+01  1.73373E-01  2.69691E-01  6.06806E-01  9.30653E-02  1.12874E-01  1.40486E-01
  5.50000E+01  1.74762E-01  2.71852E-01  6.11667E-01  9.32123E-02  1.13049E-01  1.40730E-01
  5.50833E+01  1.66031E-01  2.58271E-01  5.81110E-01  9.32814E-02  1.13148E-01  1.40897E-01
  5.51667E+01  1.57301E-01  2.44691E-01  5.50555E-01  9.31874E-02  1.13084E-01  1.40902E-01
  5.52500E+01  1.48571E-01  2.31111E-01  5.20000E-01  9.29455E-02  1.12870E-01  1.40757E-01
  5.53333E+01  1.39841E-01  2.17530E-01  4.89443E-01  9.25685E-02  1.12520E-01  1.40473E-01
  5.54167E+01  1.31111E-01  2.03950E-01  4.58888E-01  9.20670E-02  1.12043E-01  1.40059E-01
  5.55000E+01  1.22381E-01  1.90370E-01  4.28333E-01  9.14497E-02  1.11447E-01  1.39523E-01
  5.55833E+01  1.13651E-01  1.76790E-01  3.97777E-01  9.07242E-02  1.10740E-01  1.38871E-01
  5.56667E+01  1.04921E-01  1.63210E-01  3.67222E-01  8.98971E-02  1.09926E-01  1.38109E-01
  5.57500E+01  9.61905E-02  1.49630E-01  3.36667E-01  8.89740E-02  1.09012E-01  1.37242E-01
  5.58333E+01  8.74601E-02  1.36049E-01  3.06110E-01  8.79602E-02  1.08002E-01  1.36274E-01
  5.59167E+01  7.87300E-02  1.22469E-01  2.75555E-01  8.68602E-02  1.06902E-01  1.35209E-01
  5.60000E+01  7.00000E-02  1.08889E-01  2.45000E-01  8.56782E-02  1.05713E-01  1.34051E-01
  5.60833E+01  8.30560E-02  1.29198E-01  2.90696E-01  8.46177E-02  1.04641E-01  1.33003E-01
  5.61667E+01  9.61113E-02  1.49507E-01  3.36390E-01  8.38642E-02  1.03871E-01  1.32252E-01
  5.62500E+01  1.09167E-01  1.69815E-01  3.82083E-01  8.33871E-02  1.03375E-01  1.31773E-01
  5.63333E+01  1.22223E-01  1.90124E-01  4.27779E-01  8.31603E-02  1.03130E-01  1.31542E-01
  5.64167E+01  1.35278E-01  2.10432E-01  4.73473E-01  8.31628E-02  1.03114E-01  1.31543E-01
  5.65000E+01  1.48333E-01  2.30741E-01  5.19167E-01  8.33770E-02  1.03313E-01  1.31759E-01
  5.65833E+01  1.61389E-01  2.51050E-01  5.64863E-01  8.37882E-02  1.03712E-01  1.32179E-01
  5.66667E+01  1.74445E-01  2.71358E-01  6.10556E-01  8.43835E-02  1.04300E-01  1.32791E-01
  5.67500E+01  1.87500E-01  2.91667E-01  6.56250E-01  8.51518E-02  1.05065E-01  1.33586E-01
  5.68333E+01  2.00556E-01  3.11976E-01  7.01946E-01  8.60830E-02  1.06000E-01  1.34555E-01
  5.69167E+01  2.13611E-01  3.32284E-01  7.47640E-01  8.71683E-02  1.07094E-01  1.35691E-01
  5.70000E+01  2.26667E-01  3.52593E-01  7.93333E-01  8.83997E-02  1.08342E-01  1.36987E-01
  5.70833E+01  2.26508E-01  3.52346E-01  7.92778E-01  8.96489E-02  1.09616E-01  1.38316E-01
  5.71667E+01  2.26349E-01  3.52099E-01  7.92222E-01  9.07989E-02  1.10796E-01  1.39559E-01
  5.72500E+01  2.26191E-01  3.51852E-01  7.91667E-01  9.18641E-02  1.11899E-01  1.40729E-01
  5.73333E+01  2.26032E-01  3.51605E-01  7.91111E-01  9.28567E-02  1.12933E-01  1.41837E-01
  5.74167E+01  2.25873E-01  3.51358E-01  7.90556E-01  9.37858E-02  1.13908E-01  1.42891E-01
  5.75000E+01  2.25714E-01  3.51111E-01  7.90000E-01  9.46590E-02  1.14831E-01  1.43896E-01
  5.75833E+01  2.25556E-01  3.50864E-01  7.89445E-01  9.54823E-02  1.15708E-01  1.44858E-01
  5.76667E+01  2.25397E-01  3.50617E-01  7.88889E-01  9.62607E-02  1.16542E-01  1.45780E-01
  5.77500E+01  2.25238E-01  3.50370E-01  7.88333E-01  9.69984E-02  1.17338E-01  1.46668E-01
  5.78333E+01  2.25079E-01  3.50123E-01  7.87778E-01  9.76991E-02  1.18099E-01  1.47522E-01
  5.79167E+01  2.24921E-01  3.49877E-01  7.87222E-01  9.83658E-02  1.18827E-01  1.48347E-01
  5.80000E+01  2.24762E-01  3.49630E-01  7.86667E-01  9.90014E-02  1.19527E-01  1.49144E-01
  5.80833E+01  2.23095E-01  3.47037E-01  7.80833E-01  9.95943E-02  1.20185E-01  1.49901E-01
  5.81667E+01  2.21429E-01  3.44444E-01  7.75000E-01  1.00134E-01  1.20791E-01  1.50608E-01
  5.82500E+01  2.19762E-01  3.41852E-01  7.69167E-01  1.00625E-01  1.21349E-01  1.51268E-01
  5.83333E+01  2.18095E-01  3.39259E-01  7.63333E-01  1.01071E-01  1.21862E-01  1.51884E-01
  5.84167E+01  2.16429E-01  3.36667E-01  7.57500E-01  1.01475E-01  1.22334E-01  1.52459E-01
  5.85000E+01  2.14762E-01  3.34074E-01  7.51667E-01  1.01839E-01  1.22766E-01  1.52995E-01
  5.85833E+01  2.13095E-01  3.31481E-01  7.45833E-01  1.02167E-01  1.23161E-01  1.53494E-01
  5.86667E+01  2.11429E-01  3.28889E-01  7.40000E-01  1.02460E-01  1.23521E-01  1.53958E-01
  5.87500E+01  2.09762E-01  3.26296E-01  7.34167E-01  1.02720E-01  1.23848E-01  1.54388E-01
  5.88333E+01  2.08095E-01  3.23704E-01  7.28333E-01  1.02950E-01  1.24144E-01  1.54787E-01
