 Year Tse_N Tse_0 Tse_P Ts_N Ts_0 Ts_P
  6.17500E+01  7.35714E-02  1.14444E-01  2.57500E-01  9.87999E-02  1.27078E-01  1.67795E-01
  6.18333E+01  7.61906E-02  1.18519E-01  2.66667E-01  9.80959E-02  1.26355E-01  1.67118E-01
  6.19167E+01  7.88096E-02  1.22593E-01  2.75833E-01  9.74592E-02  1.25698E-01  1.66506E-01
  6.20000E+01  8.14286E-02  1.26667E-01  2.85000E-01  9.68857E-02  1.25104E-01  1.65955E-01
  6.20833E+01  7.08727E-02  1.10246E-01  2.48054E-01  9.62507E-02  1.24448E-01  1.65341E-01
  6.21667E+01  6.03173E-02  9.38269E-02  2.11111E-01  9.54409E-02  1.23616E-01  1.64549E-01
  6.22500E+01  4.97619E-02  7.74074E-02  1.74167E-01  9.44734E-02  1.22625E-01  1.63595E-01
  6.23333E+01  3.92060E-02  6.09871E-02  1.37221E-01  9.33632E-02  1.21487E-01  1.62492E-01
  6.24167E+01  2.86506E-02  4.45676E-02  1.00277E-01  9.21217E-02  1.20215E-01  1.61248E-01
  6.25000E+01  1.80952E-02  2.81481E-02  6.33333E-02  9.07586E-02  1.18816E-01  1.59874E-01
  6.25833E+01  7.53936E-03  1.17279E-02  2.63877E-02  8.92818E-02  1.17299E-01  1.58374E-01
  6.26667E+01 -3.01604E-03 -4.69163E-03 -1.05562E-02  8.76984E-02  1.15669E-01  1.56756E-01
  6.27500E+01 -1.35714E-02 -2.11111E-02 -4.75000E-02  8.60141E-02  1.13933E-01  1.55025E-01
  6.28333E+01 -2.41273E-02 -3.75314E-02 -8.44456E-02  8.42342E-02  1.12094E-01  1.53184E-01
  6.29167E+01 -3.46827E-02 -5.39509E-02 -1.21390E-01  8.23635E-02  1.10158E-01  1.51238E-01
  6.30000E+01 -4.52381E-02 -7.03704E-02 -1.58333E-01  8.04059E-02  1.08129E-01  1.49190E-01
  6.30833E+01 -6.12307E-02 -9.52477E-02 -2.14307E-01  7.83156E-02  1.05959E-01  1.46995E-01
  6.31667E+01 -7.72225E-02 -1.20124E-01 -2.70279E-01  7.60504E-02  1.03607E-01  1.44608E-01
  6.32500E+01 -9.32143E-02 -1.45000E-01 -3.26250E-01  7.36219E-02  1.01083E-01  1.42040E-01
  6.33333E+01 -1.09207E-01 -1.69877E-01 -3.82224E-01  7.10403E-02  9.83971E-02  1.39299E-01
  6.34167E+01 -1.25199E-01 -1.94753E-01 -4.38195E-01  6.83139E-02  9.55566E-02  1.36393E-01
  6.35000E+01 -1.41190E-01 -2.19630E-01 -4.94167E-01  6.54501E-02  9.25687E-02  1.33328E-01
  6.35833E+01 -1.57183E-01 -2.44507E-01 -5.50141E-01  6.24554E-02  8.94393E-02  1.30110E-01
  6.36667E+01 -1.73175E-01 -2.69383E-01 -6.06112E-01  5.93355E-02  8.61739E-02  1.26743E-01
  6.37500E+01 -1.89167E-01 -2.94259E-01 -6.62083E-01  5.60957E-02  8.27774E-02  1.23232E-01
  6.38333E+01 -2.05159E-01 -3.19137E-01 -7.18057E-01  5.27406E-02  7.92542E-02  1.19582E-01
  6.39167E+01 -2.21151E-01 -3.44013E-01 -7.74029E-01  4.92745E-02  7.56084E-02  1.15796E-01
  6.40000E+01 -2.37143E-01 -3.68889E-01 -8.30000E-01  4.57014E-02  7.18437E-02  1.11877E-01
  6.40833E+01 -2.32420E-01 -3.61543E-01 -8.13472E-01  4.22149E-02  6.81535E-02  1.08018E-01
  6.41667E+01 -2.27698E-01 -3.54197E-01 -7.96943E-01  3.89913E-02  6.47153E-02  1.04399E-01
  6.42500E+01 -2.22976E-01 -3.46852E-01 -7.80417E-01  3.60017E-02  6.15024E-02  1.00994E-01
  6.43333E+01 -2.18254E-01 -3.39506E-01 -7.63888E-01  3.32217E-02  5.84919E-02  9.77826E-02
  6.44167E+01 -2.13531E-01 -3.32160E-01 -7.47360E-01  3.06317E-02  5.56658E-02  9.47477E-02
  6.45000E+01 -2.08810E-01 -3.24815E-01 -7.30833E-01  2.82156E-02  5.30093E-02  9.18759E-02
  6.45833E+01 -2.04087E-01 -3.17469E-01 -7.14305E-01  2.59599E-02  5.05098E-02  8.91557E-02
  6.46667E+01 -1.99365E-01 -3.10123E-01 -6.97777E-01  2.38532E-02  4.81569E-02  8.65775E-02
  6.47500E+01 -1.94643E-01 -3.02778E-01 -6.81250E-01  2.18853E-02  4.59411E-02  8.41329E-02
  6.48333E+01 -1.89920E-01 -2.95432E-01 -6.64722E-01  2.00476E-02  4.38545E-02  8.18145E-02
  6.49167E+01 -1.85198E-01 -2.88086E-01 -6.48193E-01  1.83323E-02  4.18899E-02  7.96157E-02
  6.50000E+01 -1.80476E-01 -2.80741E-01 -6.31667E-01  1.67324E-02  4.00408E-02  7.75307E-02
  6.50833E+01 -1.69127E-01 -2.63086E-01 -5.91943E-01  1.53024E-02  3.83623E-02  7.56151E-02
  6.51667E+01 -1.57777E-01 -2.45431E-01 -5.52220E-01  1.40921E-02  3.69049E-02  7.39202E-02
  6.52500E+01 -1.46429E-01 -2.27778E-01 -5.12500E-01  1.30861E-02  3.56543E-02  7.24330E-02
  6.53333E+01 -1.35079E-01 -2.10123E-01 -4.72776E-01  1.22709E-02  3.45980E-02  7.11419E-02
  6.54167E+01 -1.23729E-01 -1.92468E-01 -4.33053E-01  1.16350E-02  3.37253E-02  7.00372E-02
  6.55000E+01 -1.12381E-01 -1.74815E-01 -3.93333E-01  1.11686E-02  3.30271E-02  6.91105E-02
  6.55833E+01 -1.01031E-01 -1.57160E-01 -3.53610E-01  1.08630E-02  3.24952E-02  6.83541E-02
  6.56667E+01 -8.96818E-02 -1.39505E-01 -3.13886E-01  1.07102E-02  3.21223E-02  6.77617E-02
  6.57500E+01 -7.83333E-02 -1.21852E-01 -2.74167E-01  1.07033E-02  3.19018E-02  6.73270E-02
  6.58333E+01 -6.69838E-02 -1.04197E-01 -2.34443E-01  1.08358E-02  3.18278E-02  6.70446E-02
  6.59167E+01 -5.56342E-02 -8.65421E-02 -1.94720E-01  1.11020E-02  3.18948E-02  6.69096E-02
  6.60000E+01 -4.42857E-02 -6.88889E-02 -1.55000E-01  1.14963E-02  3.20977E-02  6.69174E-02
  6.60833E+01 -3.68252E-02 -5.72836E-02 -1.28888E-01  1.19783E-02  3.23962E-02  6.70279E-02
  6.61667E+01 -2.93646E-02 -4.56783E-02 -1.02776E-01  1.25108E-02  3.27533E-02  6.72042E-02
  6.62500E+01 -2.19048E-02 -3.40741E-02 -7.66667E-02  1.30955E-02  3.31705E-02  6.74479E-02
  6.63333E+01 -1.44442E-02 -2.24688E-02 -5.05548E-02  1.37337E-02  3.36488E-02  6.77599E-02
  6.64167E+01 -6.98368E-03 -1.08635E-02 -2.44429E-02  1.44257E-02  3.41886E-02  6.81405E-02
  6.65000E+01  4.76184E-04  7.40731E-04  1.66665E-03  1.51716E-02  3.47899E-02  6.85897E-02
  6.65833E+01  7.93673E-03  1.23460E-02  2.77785E-02  1.59711E-02  3.54522E-02  6.91071E-02
  6.66667E+01  1.53973E-02  2.39513E-02  5.38904E-02  1.68236E-02  3.61750E-02  6.96921E-02
  6.67500E+01  2.28571E-02  3.55555E-02  8.00000E-02  1.77286E-02  3.69577E-02  7.03442E-02
  6.68333E+01  3.03177E-02  4.71608E-02  1.06112E-01  1.86852E-02  3.77994E-02  7.10627E-02
  6.69167E+01  3.77782E-02  5.87661E-02  1.32224E-01  1.96927E-02  3.86994E-02  7.18467E-02
  6.70000E+01  4.52381E-02  7.03703E-02  1.58333E-01  2.07502E-02  3.96568E-02  7.26955E-02
  6.70833E+01  3.45235E-02  5.37032E-02  1.20832E-01  2.16903E-02  4.05041E-02  7.34415E-02
  6.71667E+01  2.38089E-02  3.70360E-02  8.33310E-02  2.23603E-02  4.10876E-02  7.39301E-02
  6.72500E+01  1.30952E-02  2.03704E-02  4.58333E-02  2.27874E-02  4.14324E-02  7.41844E-02
  6.73333E+01  2.38062E-03  3.70319E-03  8.33218E-03  2.29949E-02  4.15602E-02  7.42244E-02
  6.74167E+01 -8.33399E-03 -1.29640E-02 -2.91689E-02  2.30015E-02  4.14883E-02  7.40660E-02
  6.75000E+01 -1.90476E-02 -2.96296E-02 -6.66666E-02  2.28227E-02  4.12311E-02  7.37225E-02
  6.75833E+01 -2.97622E-02 -4.62968E-02 -1.04168E-01  2.24717E-02  4.08007E-02  7.32050E-02
  6.76667E+01 -4.04768E-02 -6.29640E-02 -1.41669E-01  2.19598E-02  4.02075E-02  7.25230E-02
  6.77500E+01 -5.11905E-02 -7.96296E-02 -1.79167E-01  2.12968E-02  3.94609E-02  7.16848E-02
  6.78333E+01 -6.19051E-02 -9.62968E-02 -2.16668E-01  2.04916E-02  3.85687E-02  7.06980E-02
  6.79167E+01 -7.26197E-02 -1.12964E-01 -2.54169E-01  1.95519E-02  3.75382E-02  6.95690E-02
  6.80000E+01 -8.33333E-02 -1.29630E-01 -2.91667E-01  1.84847E-02  3.63759E-02  6.83037E-02
  6.80833E+01 -8.79763E-02 -1.36852E-01 -3.07917E-01  1.73518E-02  3.51433E-02  6.69632E-02
  6.81667E+01 -9.26193E-02 -1.44074E-01 -3.24168E-01  1.62099E-02  3.38968E-02  6.56036E-02
  6.82500E+01 -9.72619E-02 -1.51296E-01 -3.40417E-01  1.50547E-02  3.26326E-02  6.42215E-02
  6.83333E+01 -1.01905E-01 -1.58519E-01 -3.56667E-01  1.38829E-02  3.13475E-02  6.28139E-02
  6.84167E+01 -1.06548E-01 -1.65741E-01 -3.72918E-01  1.26924E-02  3.00396E-02  6.13790E-02
  6.85000E+01 -1.11190E-01 -1.72963E-01 -3.89167E-01  1.14818E-02  2.87077E-02  5.99157E-02
  6.85833E+01 -1.15833E-01 -1.80185E-01 -4.05417E-01  1.02503E-02  2.73509E-02  5.84231E-02
  6.86667E+01 -1.20476E-01 -1.87408E-01 -4.21668E-01  8.99717E-03  2.59688E-02  5.69008E-02
  6.87500E+01 -1.25119E-01 -1.94630E-01 -4.37917E-01  7.72224E-03  2.45611E-02  5.53486E-02
  6.88333E+01 -1.29762E-01 -2.01852E-01 -4.54167E-01  6.42535E-03  2.31277E-02  5.37664E-02
  6.89167E+01 -1.34405E-01 -2.09074E-01 -4.70418E-01  5.10649E-03  2.16687E-02  5.21542E-02
  6.90000E+01 -1.39048E-01 -2.16296E-01 -4.86667E-01  3.76578E-03  2.01842E-02  5.05123E-02
  6.90833E+01 -1.23809E-01 -1.92592E-01 -4.33332E-01  2.58561E-03  1.88567E-02  4.90229E-02
  6.91667E+01 -1.08570E-01 -1.68887E-01 -3.79997E-01  1.73232E-03  1.78536E-02  4.78549E-02
  6.92500E+01 -9.33333E-02 -1.45185E-01 -3.26667E-01  1.17535E-03  1.71466E-02  4.69820E-02
  6.93333E+01 -7.80948E-02 -1.21481E-01 -2.73332E-01  8.88613E-04  1.67114E-02  4.63819E-02
  6.94167E+01 -6.28562E-02 -9.77763E-02 -2.19997E-01  8.51017E-04  1.65285E-02  4.60364E-02
  6.95000E+01 -4.76190E-02 -7.40740E-02 -1.66667E-01  1.04496E-03  1.65814E-02  4.59306E-02
  6.95833E+01 -3.23805E-02 -5.03696E-02 -1.13332E-01  1.45547E-03  1.68564E-02  4.60517E-02
  6.96667E+01 -1.71419E-02 -2.66652E-02 -5.99967E-02  2.06959E-03  1.73414E-02  4.63887E-02
  6.97500E+01 -1.90475E-03 -2.96295E-03 -6.66663E-03  2.87595E-03  1.80258E-02  4.69319E-02
  6.98333E+01  1.33338E-02  2.07415E-02  4.66683E-02  3.86445E-03  1.89003E-02  4.76728E-02
  6.99167E+01  2.85724E-02  4.44459E-02  1.00003E-01  5.02610E-03  1.99564E-02  4.86036E-02
  7.00000E+01  4.38095E-02  6.81482E-02  1.53333E-01  6.35274E-03  2.11866E-02  4.97174E-02
  7.00833E+01  5.25003E-02  8.16671E-02  1.83751E-01  7.77699E-03  2.25239E-02  5.09479E-02
  7.01667E+01  6.11910E-02  9.51860E-02  2.14169E-01  9.23743E-03  2.39071E-02  5.22339E-02
  7.02500E+01  6.98810E-02  1.08704E-01  2.44583E-01  1.07380E-02  2.53396E-02  5.35787E-02
  7.03333E+01  7.85717E-02  1.22223E-01  2.75001E-01  1.22818E-02  2.68243E-02  5.49849E-02
  7.04167E+01  8.72624E-02  1.35742E-01  3.05419E-01  1.38705E-02  2.83627E-02  5.64540E-02
  7.05000E+01  9.59524E-02  1.49259E-01  3.35833E-01  1.55052E-02  2.99558E-02  5.79869E-02
  7.05833E+01  1.04643E-01  1.62778E-01  3.66251E-01  1.71864E-02  3.16040E-02  5.95839E-02
  7.06667E+01  1.13334E-01  1.76297E-01  3.96668E-01  1.89142E-02  3.33073E-02  6.12450E-02
  7.07500E+01  1.22024E-01  1.89815E-01  4.27083E-01  2.06886E-02  3.50656E-02  6.29701E-02
  7.08333E+01  1.30715E-01  2.03334E-01  4.57501E-01  2.25093E-02  3.68785E-02  6.47588E-02
  7.09167E+01  1.39405E-01  2.16853E-01  4.87918E-01  2.43758E-02  3.87455E-02  6.66107E-02
  7.10000E+01  1.48095E-01  2.30370E-01  5.18333E-01  2.62876E-02  4.06661E-02  6.85252E-02
  7.10833E+01  1.51945E-01  2.36358E-01  5.31806E-01  2.81999E-02  4.25954E-02  7.04574E-02
  7.11667E+01  1.55794E-01  2.42346E-01  5.45279E-01  3.00716E-02  4.44919E-02  7.23656E-02
  7.12500E+01  1.59643E-01  2.48333E-01  5.58750E-01  3.19094E-02  4.63620E-02  7.42556E-02
  7.13333E+01  1.63492E-01  2.54321E-01  5.72223E-01  3.37193E-02  4.82109E-02  7.61323E-02
  7.14167E+01  1.67342E-01  2.60309E-01  5.85695E-01  3.55057E-02  5.00428E-02  7.79995E-02
  7.15000E+01  1.71191E-01  2.66296E-01  5.99167E-01  3.72722E-02  5.18611E-02  7.98603E-02
  7.15833E+01  1.75040E-01  2.72284E-01  6.12639E-01  3.90221E-02  5.36685E-02  8.17170E-02
  7.16667E+01  1.78889E-01  2.78272E-01  6.26112E-01  4.07577E-02  5.54673E-02  8.35719E-02
  7.17500E+01  1.82738E-01  2.84259E-01  6.39583E-01  4.24814E-02  5.72595E-02  8.54267E-02
  7.18333E+01  1.86587E-01  2.90247E-01  6.53056E-01  4.41949E-02  5.90468E-02  8.72829E-02
  7.19167E+01  1.90437E-01  2.96235E-01  6.66529E-01  4.59000E-02  6.08307E-02  8.91417E-02
  7.20000E+01  1.94286E-01  3.02222E-01  6.80000E-01  4.75979E-02  6.26123E-02  9.10044E-02
  7.20833E+01  1.91309E-01  2.97593E-01  6.69583E-01  4.92275E-02  6.43303E-02  9.28093E-02
  7.21667E+01  1.88333E-01  2.92963E-01  6.59166E-01  5.07328E-02  6.59282E-02  9.44994E-02
  7.22500E+01  1.85357E-01  2.88333E-01  6.48750E-01  5.21253E-02  6.74166E-02  9.60846E-02
  7.23333E+01  1.82381E-01  2.83704E-01  6.38333E-01  5.34150E-02  6.88049E-02  9.75734E-02
  7.24167E+01  1.79405E-01  2.79074E-01  6.27916E-01  5.46100E-02  7.01004E-02  9.89726E-02
  7.25000E+01  1.76429E-01  2.74444E-01  6.17500E-01  5.57171E-02  7.13095E-02  1.00288E-01
  7.25833E+01  1.73452E-01  2.69815E-01  6.07083E-01  5.67423E-02  7.24377E-02  1.01525E-01
  7.26667E+01  1.70476E-01  2.65185E-01  5.96666E-01  5.76906E-02  7.34897E-02  1.02687E-01
  7.27500E+01  1.67500E-01  2.60556E-01  5.86250E-01  5.85665E-02  7.44696E-02  1.03778E-01
  7.28333E+01  1.64524E-01  2.55926E-01  5.75833E-01  5.93742E-02  7.53812E-02  1.04802E-01
  7.29167E+01  1.61547E-01  2.51296E-01  5.65416E-01  6.01172E-02  7.62279E-02  1.05762E-01
  7.30000E+01  1.58571E-01  2.46667E-01  5.55000E-01  6.07988E-02  7.70126E-02  1.06660E-01
  7.30833E+01  1.55992E-01  2.42654E-01  5.45972E-01  6.14257E-02  7.77418E-02  1.07503E-01
  7.31667E+01  1.53413E-01  2.38642E-01  5.36944E-01  6.20039E-02  7.84214E-02  1.08297E-01
  7.32500E+01  1.50833E-01  2.34630E-01  5.27917E-01  6.25352E-02  7.90531E-02  1.09042E-01
  7.33333E+01  1.48254E-01  2.30617E-01  5.18889E-01  6.30215E-02  7.96385E-02  1.09740E-01
  7.34167E+01  1.45674E-01  2.26605E-01  5.09861E-01  6.34644E-02  8.01793E-02  1.10394E-01
  7.35000E+01  1.43095E-01  2.22593E-01  5.00833E-01  6.38657E-02  8.06771E-02  1.11003E-01
  7.35833E+01  1.40516E-01  2.18580E-01  4.91805E-01  6.42268E-02  8.11331E-02  1.11571E-01
  7.36667E+01  1.37936E-01  2.14568E-01  4.82777E-01  6.45492E-02  8.15488E-02  1.12097E-01
  7.37500E+01  1.35357E-01  2.10556E-01  4.73750E-01  6.48343E-02  8.19256E-02  1.12582E-01
  7.38333E+01  1.32778E-01  2.06543E-01  4.64722E-01  6.50834E-02  8.22645E-02  1.13030E-01
  7.39167E+01  1.30198E-01  2.02531E-01  4.55694E-01  6.52976E-02  8.25669E-02  1.13439E-01
  7.40000E+01  1.27619E-01  1.98519E-01  4.46667E-01  6.54783E-02  8.28337E-02  1.13811E-01
  7.40833E+01  1.14206E-01  1.77654E-01  3.99721E-01  6.55272E-02  8.29668E-02  1.14048E-01
  7.41667E+01  1.00793E-01  1.56789E-01  3.52775E-01  6.53548E-02  8.28760E-02  1.14059E-01
  7.42500E+01  8.73810E-02  1.35926E-01  3.05833E-01  6.49789E-02  8.25777E-02  1.13859E-01
  7.43333E+01  7.39679E-02  1.15061E-01  2.58887E-01  6.44148E-02  8.20864E-02  1.13462E-01
  7.44167E+01  6.05548E-02  9.41963E-02  2.11942E-01  6.36752E-02  8.14137E-02  1.12878E-01
  7.45000E+01  4.71429E-02  7.33334E-02  1.65000E-01  6.27705E-02  8.05695E-02  1.12116E-01
  7.45833E+01  3.37298E-02  5.24685E-02  1.18054E-01  6.17100E-02  7.95624E-02  1.11184E-01
  7.46667E+01  2.03167E-02  3.16037E-02  7.11083E-02  6.05017E-02  7.83998E-02  1.10090E-01
  7.47500E+01  6.90479E-03  1.07408E-02  2.41668E-02  5.91528E-02  7.70883E-02  1.08838E-01
  7.48333E+01 -6.50832E-03 -1.01240E-02 -2.27791E-02  5.76695E-02  7.56341E-02  1.07435E-01
  7.49167E+01 -1.99214E-02 -3.09889E-02 -6.97250E-02  5.60577E-02  7.40424E-02  1.05885E-01
  7.50000E+01 -3.33333E-02 -5.18518E-02 -1.16667E-01  5.43226E-02  7.23183E-02  1.04194E-01
  7.50833E+01 -1.89281E-02 -2.94437E-02 -6.62483E-02  5.27240E-02  7.07212E-02  1.02620E-01
  7.51667E+01 -4.52290E-03 -7.03562E-03 -1.58301E-02  5.14989E-02  6.94894E-02  1.01402E-01
  7.52500E+01  9.88098E-03  1.53704E-02  3.45834E-02  5.06081E-02  6.85867E-02  1.00509E-01
  7.53333E+01  2.42862E-02  3.77785E-02  8.50016E-02  5.00185E-02  6.79824E-02  9.99098E-02
  7.54167E+01  3.86914E-02  6.01866E-02  1.35420E-01  4.97038E-02  6.76520E-02  9.95833E-02
  7.55000E+01  5.30953E-02  8.25926E-02  1.85833E-01  4.96423E-02  6.75753E-02  9.95107E-02
  7.55833E+01  6.75005E-02  1.05001E-01  2.36252E-01  4.98155E-02  6.77353E-02  9.96764E-02
  7.56667E+01  8.19057E-02  1.27409E-01  2.86670E-01  5.02079E-02  6.81177E-02  1.00067E-01
  7.57500E+01  9.63096E-02  1.49815E-01  3.37083E-01  5.08057E-02  6.87097E-02  1.00672E-01
  7.58333E+01  1.10715E-01  1.72223E-01  3.87502E-01  5.15971E-02  6.95003E-02  1.01479E-01
  7.59167E+01  1.25120E-01  1.94631E-01  4.37920E-01  5.25713E-02  7.04796E-02  1.02481E-01
  7.60000E+01  1.39524E-01  2.17037E-01  4.88333E-01  5.37189E-02  7.16387E-02  1.03670E-01
  7.60833E+01  1.49326E-01  2.32284E-01  5.22640E-01  5.49892E-02  7.29276E-02  1.04995E-01
  7.61667E+01  1.59128E-01  2.47532E-01  5.56947E-01  5.63358E-02  7.43003E-02  1.06412E-01
  7.62500E+01  1.68929E-01  2.62778E-01  5.91250E-01  5.77588E-02  7.57568E-02  1.07920E-01
  7.63333E+01  1.78730E-01  2.78025E-01  6.25557E-01  5.92580E-02  7.72967E-02  1.09519E-01
  7.64167E+01  1.88532E-01  2.93273E-01  6.59863E-01  6.08322E-02  7.89191E-02  1.11208E-01
  7.65000E+01  1.98333E-01  3.08519E-01  6.94167E-01  6.24801E-02  8.06227E-02  1.12986E-01
  7.65833E+01  2.08135E-01  3.23766E-01  7.28473E-01  6.42002E-02  8.24061E-02  1.14852E-01
  7.66667E+01  2.17937E-01  3.39013E-01  7.62780E-01  6.59909E-02  8.42675E-02  1.16805E-01
  7.67500E+01  2.27738E-01  3.54259E-01  7.97083E-01  6.78505E-02  8.62055E-02  1.18842E-01
  7.68333E+01  2.37540E-01  3.69507E-01  8.31390E-01  6.97772E-02  8.82183E-02  1.20962E-01
  7.69167E+01  2.47342E-01  3.84754E-01  8.65697E-01  7.17694E-02  9.03044E-02  1.23164E-01
  7.70000E+01  2.57143E-01  4.00000E-01  9.00000E-01  7.38255E-02  9.24622E-02  1.25446E-01
  7.70833E+01  2.59603E-01  4.03827E-01  9.08611E-01  7.58765E-02  9.46228E-02  1.27740E-01
  7.71667E+01  2.62064E-01  4.07655E-01  9.17223E-01  7.78596E-02  9.67229E-02  1.29982E-01
  7.72500E+01  2.64524E-01  4.11481E-01  9.25833E-01  7.97846E-02  9.87716E-02  1.32180E-01
  7.73333E+01  2.66984E-01  4.15309E-01  9.34445E-01  8.16598E-02  1.00777E-01  1.34342E-01
  7.74167E+01  2.69445E-01  4.19136E-01  9.43056E-01  8.34917E-02  1.02744E-01  1.36472E-01
  7.75000E+01  2.71905E-01  4.22963E-01  9.51667E-01  8.52856E-02  1.04678E-01  1.38576E-01
  7.75833E+01  2.74365E-01  4.26790E-01  9.60278E-01  8.70458E-02  1.06584E-01  1.40657E-01
  7.76667E+01  2.76826E-01  4.30618E-01  9.68889E-01  8.87759E-02  1.08464E-01  1.42717E-01
  7.77500E+01  2.79286E-01  4.34444E-01  9.77500E-01  9.04791E-02  1.10321E-01  1.44760E-01
  7.78333E+01  2.81746E-01  4.38272E-01  9.86111E-01  9.21581E-02  1.12157E-01  1.46788E-01
  7.79167E+01  2.84207E-01  4.42099E-01  9.94723E-01  9.38151E-02  1.13976E-01  1.48802E-01
  7.80000E+01  2.86667E-01  4.45926E-01  1.00333E+00  9.54523E-02  1.15778E-01  1.50805E-01
  7.80833E+01  2.90199E-01  4.51420E-01  1.01569E+00  9.70812E-02  1.17575E-01  1.52807E-01
  7.81667E+01  2.93730E-01  4.56914E-01  1.02806E+00  9.87124E-02  1.19378E-01  1.54820E-01
  7.82500E+01  2.97262E-01  4.62407E-01  1.04042E+00  1.00346E-01  1.21186E-01  1.56841E-01
  7.83333E+01  3.00794E-01  4.67901E-01  1.05278E+00  1.01981E-01  1.22999E-01  1.58873E-01
  7.84167E+01  3.04326E-01  4.73395E-01  1.06514E+00  1.03618E-01  1.24817E-01  1.60913E-01
  7.85000E+01  3.07857E-01  4.78889E-01  1.07750E+00  1.05257E-01  1.26641E-01  1.62964E-01
  7.85833E+01  3.11389E-01  4.84383E-01  1.08986E+00  1.06898E-01  1.28469E-01  1.65023E-01
  7.86667E+01  3.14921E-01  4.89877E-01  1.10222E+00  1.08542E-01  1.30303E-01  1.67092E-01
  7.87500E+01  3.18452E-01  4.95370E-01  1.11458E+00  1.10187E-01  1.32142E-01  1.69171E-01
  7.88333E+01  3.21984E-01  5.00864E-01  1.12694E+00  1.11836E-01  1.33987E-01  1.71260E-01
  7.89167E+01  3.25516E-01  5.06358E-01  1.13931E+00  1.13487E-01  1.35837E-01  1.73358E-01
  7.90000E+01  3.29048E-01  5.11852E-01  1.15167E+00  1.15141E-01  1.37694E-01  1.75466E-01
  7.90833E+01  3.34365E-01  5.20124E-01  1.17028E+00  1.16814E-01  1.39572E-01  1.77600E-01
  7.91667E+01  3.39683E-01  5.28396E-01  1.18889E+00  1.18521E-01  1.41488E-01  1.79776E-01
  7.92500E+01  3.45000E-01  5.36667E-01  1.20750E+00  1.20260E-01  1.43438E-01  1.81991E-01
  7.93333E+01  3.50318E-01  5.44939E-01  1.22611E+00  1.22029E-01  1.45422E-01  1.84244E-01
  7.94167E+01  3.55635E-01  5.53210E-01  1.24472E+00  1.23826E-01  1.47436E-01  1.86532E-01
  7.95000E+01  3.60952E-01  5.61481E-01  1.26333E+00  1.25648E-01  1.49480E-01  1.88854E-01
  7.95833E+01  3.66270E-01  5.69753E-01  1.28195E+00  1.27495E-01  1.51553E-01  1.91210E-01
  7.96667E+01  3.71588E-01  5.78025E-01  1.30056E+00  1.29367E-01  1.53652E-01  1.93597E-01
  7.97500E+01  3.76905E-01  5.86296E-01  1.31917E+00  1.31260E-01  1.55778E-01  1.96016E-01
  7.98333E+01  3.82222E-01  5.94568E-01  1.33778E+00  1.33176E-01  1.57930E-01  1.98466E-01
  7.99167E+01  3.87540E-01  6.02840E-01  1.35639E+00  1.35113E-01  1.60106E-01  2.00945E-01
  8.00000E+01  3.92857E-01  6.11111E-01  1.37500E+00  1.37070E-01  1.62307E-01  2.03454E-01
  8.00833E+01  3.93333E-01  6.11852E-01  1.37667E+00  1.39002E-01  1.64487E-01  2.05947E-01
  8.01667E+01  3.93810E-01  6.12593E-01  1.37833E+00  1.40869E-01  1.66604E-01  2.08382E-01
  8.02500E+01  3.94286E-01  6.13333E-01  1.38000E+00  1.42677E-01  1.68666E-01  2.10766E-01
  8.03333E+01  3.94762E-01  6.14074E-01  1.38167E+00  1.44433E-01  1.70678E-01  2.13104E-01
  8.04167E+01  3.95238E-01  6.14815E-01  1.38333E+00  1.46140E-01  1.72644E-01  2.15399E-01
  8.05000E+01  3.95714E-01  6.15556E-01  1.38500E+00  1.47803E-01  1.74567E-01  2.17656E-01
  8.05833E+01  3.96191E-01  6.16296E-01  1.38667E+00  1.49425E-01  1.76452E-01  2.19876E-01
  8.06667E+01  3.96667E-01  6.17037E-01  1.38833E+00  1.51010E-01  1.78299E-01  2.22063E-01
  8.07500E+01  3.97143E-01  6.17778E-01  1.39000E+00  1.52559E-01  1.80113E-01  2.24217E-01
  8.08333E+01  3.97619E-01  6.18519E-01  1.39167E+00  1.54074E-01  1.81894E-01  2.26342E-01
  8.09167E+01  3.98095E-01  6.19259E-01  1.39333E+00  1.55558E-01  1.83645E-01  2.28439E-01
  8.10000E+01  3.98571E-01  6.20000E-01  1.39500E+00  1.57013E-01  1.85367E-01  2.30509E-01
  8.10833E+01  3.35316E-01  5.21602E-01  1.17360E+00  1.57855E-01  1.86478E-01  2.31969E-01
  8.11667E+01  2.72060E-01  4.23204E-01  9.52209E-01  1.57555E-01  1.86442E-01  2.32281E-01
  8.12500E+01  2.08810E-01  3.24815E-01  7.30833E-01  1.56211E-01  1.85353E-01  2.31530E-01
  8.13333E+01  1.45554E-01  2.26417E-01  5.09438E-01  1.53909E-01  1.83290E-01  2.29791E-01
  8.14167E+01  8.22977E-02  1.28019E-01  2.88042E-01  1.50721E-01  1.80318E-01  2.27122E-01
  8.15000E+01  1.90476E-02  2.96296E-02  6.66666E-02  1.46703E-01  1.76492E-01  2.23574E-01
  8.15833E+01 -4.42083E-02 -6.87685E-02 -1.54729E-01  1.41905E-01  1.71858E-01  2.19190E-01
  8.16667E+01 -1.07464E-01 -1.67167E-01 -3.76125E-01  1.36373E-01  1.66457E-01  2.14007E-01
